                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.58035,                0.35799,                0.87827,                0.97744,                 0.9836,                0.99047,                0.89854,                0.41755,                0.24148,                0.82581,               0.009599,               0.009599,               0.009599
                     84,                 0.5778,                0.35691,                0.87584,                0.97886,                0.98388,                 0.9907,                 0.8988,                0.41572,                0.24234,                0.82497,              0.0095941,              0.0095941,              0.0095941
                     85,                  0.578,                0.35676,                0.87828,                0.97823,                0.98314,                 0.9909,                0.89917,                0.41462,                0.24059,                0.82593,              0.0095892,              0.0095892,              0.0095892
                     86,                0.57642,                0.35382,                0.87689,                0.97767,                0.98337,                0.99067,                0.89968,                0.41377,                0.24041,                 0.8256,              0.0095842,              0.0095842,              0.0095842
                     87,                0.57822,                0.35586,                0.87603,                0.97855,                0.98284,                0.99027,                0.90013,                0.41263,                0.23843,                 0.8243,              0.0095793,              0.0095793,              0.0095793
                     88,                0.57405,                0.35505,                0.87606,                0.97842,                0.98327,                0.99011,                0.90013,                0.41148,                0.24043,                0.82371,              0.0095743,              0.0095743,              0.0095743
                     89,                0.57491,                0.35495,                0.87617,                0.97975,                0.98247,                 0.9902,                0.90162,                0.40976,                0.23984,                0.82387,              0.0095694,              0.0095694,              0.0095694
                     90,                0.56912,                0.35147,                0.87496,                0.98099,                0.98281,                0.99063,                0.90261,                0.40895,                0.23737,                0.82402,              0.0095644,              0.0095644,              0.0095644
                     91,                0.57194,                 0.3534,                0.87797,                0.98101,                0.98443,                0.99073,                0.90288,                0.40764,                0.23597,                0.82278,              0.0095595,              0.0095595,              0.0095595
                     92,                0.57477,                0.35321,                0.87565,                0.98065,                0.98352,                0.99103,                0.90327,                0.40722,                0.23586,                0.82262,              0.0095545,              0.0095545,              0.0095545
                     93,                0.56338,                0.34713,                 0.8734,                0.98118,                0.98134,                0.99071,                0.90316,                0.40577,                0.23505,                0.82218,              0.0095496,              0.0095496,              0.0095496
                     94,                0.56921,                0.34949,                0.87506,                  0.982,                0.98291,                0.99117,                0.90465,                0.40416,                0.23365,                0.82159,              0.0095446,              0.0095446,              0.0095446
                     95,                 0.5664,                0.34696,                 0.8746,                 0.9804,                 0.9837,                0.99127,                0.90485,                0.40347,                0.23318,                0.82127,              0.0095397,              0.0095397,              0.0095397
                     96,                0.56418,                0.34768,                0.87216,                0.98194,                0.98308,                0.99104,                0.90486,                0.40261,                0.23249,                0.82119,              0.0095347,              0.0095347,              0.0095347
                     97,                0.56403,                0.34748,                0.87425,                0.98227,                0.98339,                0.99098,                0.90559,                0.40096,                0.23187,                 0.8209,              0.0095298,              0.0095298,              0.0095298
                     98,                0.56605,                0.34814,                0.87176,                0.98177,                 0.9836,                0.99114,                0.90697,                0.39855,                0.23102,                0.81988,              0.0095248,              0.0095248,              0.0095248
                     99,                0.56348,                0.34758,                0.87359,                0.98115,                0.98513,                0.99121,                0.90793,                0.39771,                0.22929,                0.81965,              0.0095198,              0.0095198,              0.0095198
                    100,                0.56147,                0.34617,                0.87255,                0.98148,                0.98531,                0.99141,                 0.9082,                0.39663,                0.22867,                0.81922,              0.0095149,              0.0095149,              0.0095149
                    101,                0.55964,                0.34412,                0.87222,                0.98139,                0.98509,                0.99132,                0.90853,                0.39537,                0.22773,                0.81862,                0.00951,                0.00951,                0.00951
                    102,                 0.5615,                 0.3453,                0.87246,                0.98228,                0.98415,                0.99098,                0.90859,                0.39418,                0.22729,                0.81826,               0.009505,               0.009505,               0.009505
                    103,                0.55867,                0.34512,                0.87231,                 0.9826,                0.98387,                0.99083,                0.90811,                0.39327,                 0.2267,                0.81817,                 0.0095,                 0.0095,                 0.0095
                    104,                0.55954,                 0.3459,                0.87277,                0.98248,                0.98475,                0.99095,                0.90846,                 0.3931,                0.22645,                0.81817,              0.0094951,              0.0094951,              0.0094951
                    105,                0.55624,                0.34387,                0.87049,                0.98225,                0.98488,                  0.991,                0.90937,                0.39207,                0.22631,                0.81838,              0.0094902,              0.0094902,              0.0094902
                    106,                0.55685,                0.34341,                0.87183,                0.98265,                0.98405,                 0.9912,                0.90942,                 0.3916,                 0.2265,                0.81793,              0.0094852,              0.0094852,              0.0094852
                    107,                0.55663,                0.34212,                0.87004,                0.98148,                0.98551,                0.99101,                0.90953,                0.38991,                0.22556,                0.81746,              0.0094803,              0.0094803,              0.0094803
                    108,                0.55322,                0.34057,                0.86783,                0.98318,                0.98473,                0.99123,                0.91048,                0.38905,                0.22495,                0.81676,              0.0094753,              0.0094753,              0.0094753
                    109,                0.55257,                   0.34,                0.87007,                0.98319,                0.98471,                0.99108,                 0.9112,                0.38766,                0.22383,                0.81654,              0.0094704,              0.0094704,              0.0094704
                    110,                0.55355,                0.33997,                0.86974,                0.98273,                0.98476,                0.99125,                0.91199,                 0.3869,                0.22352,                0.81658,              0.0094654,              0.0094654,              0.0094654
                    111,                0.55692,                0.34462,                0.87107,                0.98185,                0.98533,                0.99123,                0.91164,                 0.3858,                 0.2226,                0.81571,              0.0094605,              0.0094605,              0.0094605
                    112,                0.55292,                0.34005,                0.86784,                0.98109,                0.98578,                0.99122,                0.91225,                0.38432,                0.22171,                0.81504,              0.0094555,              0.0094555,              0.0094555
                    113,                0.55189,                 0.3396,                0.86959,                0.98214,                0.98594,                0.99111,                0.91237,                0.38338,                0.22211,                0.81497,              0.0094506,              0.0094506,              0.0094506
                    114,                0.55207,                0.33867,                0.86897,                0.98193,                0.98658,                0.99111,                0.91267,                0.38218,                0.22115,                0.81452,              0.0094456,              0.0094456,              0.0094456
                    115,                0.54946,                0.33865,                0.86827,                0.98183,                0.98706,                0.99131,                 0.9131,                 0.3817,                0.22078,                 0.8144,              0.0094407,              0.0094407,              0.0094407
                    116,                 0.5504,                0.33678,                0.86822,                0.98061,                0.98849,                0.99143,                0.91392,                0.38121,                0.22059,                0.81384,              0.0094357,              0.0094357,              0.0094357
                    117,                 0.5487,                0.33537,                0.86784,                0.98198,                0.98713,                0.99153,                0.91386,                0.38105,                0.22013,                0.81379,              0.0094307,              0.0094307,              0.0094307
                    118,                0.54601,                0.33741,                0.86707,                0.98279,                 0.9859,                0.99132,                0.91398,                0.38036,                0.21973,                 0.8138,              0.0094258,              0.0094258,              0.0094258
                    119,                0.55002,                0.33694,                0.86819,                0.98158,                0.98731,                0.99135,                0.91464,                0.37947,                0.21903,                0.81355,              0.0094208,              0.0094208,              0.0094208
                    120,                0.54609,                0.33612,                0.86748,                0.98271,                0.98695,                0.99159,                0.91548,                0.37864,                0.21787,                 0.8133,              0.0094159,              0.0094159,              0.0094159
                    121,                0.54395,                0.33614,                0.86519,                0.98225,                0.98721,                0.99156,                0.91594,                0.37744,                 0.2178,                0.81296,              0.0094109,              0.0094109,              0.0094109
                    122,                0.54197,                0.33298,                0.86628,                0.98228,                0.98729,                0.99172,                0.91649,                0.37673,                0.21732,                0.81283,               0.009406,               0.009406,               0.009406
                    123,                0.54424,                0.33333,                0.86538,                0.98178,                0.98715,                0.99182,                0.91669,                0.37612,                0.21702,                0.81295,               0.009401,               0.009401,               0.009401
                    124,                0.54404,                 0.3344,                0.86619,                0.98315,                0.98677,                0.99189,                0.91685,                  0.375,                0.21722,                0.81263,              0.0093961,              0.0093961,              0.0093961
                    125,                0.54303,                0.33417,                0.86841,                 0.9831,                 0.9868,                0.99208,                0.91748,                0.37392,                0.21718,                 0.8127,              0.0093912,              0.0093912,              0.0093912
                    126,                0.54317,                0.33226,                0.86515,                 0.9828,                 0.9876,                0.99202,                0.91759,                0.37349,                0.21684,                0.81263,              0.0093862,              0.0093862,              0.0093862
                    127,                0.54071,                0.33138,                0.86595,                0.98309,                0.98754,                0.99199,                0.91798,                 0.3728,                0.21674,                0.81252,              0.0093813,              0.0093813,              0.0093813
                    128,                0.54413,                0.33355,                0.86582,                0.98364,                0.98754,                0.99208,                0.91821,                0.37239,                0.21618,                 0.8124,              0.0093763,              0.0093763,              0.0093763
                    129,                0.54134,                0.33191,                0.86614,                0.98379,                0.98747,                 0.9922,                0.91863,                0.37162,                 0.2159,                0.81217,              0.0093714,              0.0093714,              0.0093714
                    130,                0.53881,                0.33198,                0.86436,                0.98342,                0.98799,                0.99226,                0.91917,                0.37022,                0.21516,                0.81151,              0.0093664,              0.0093664,              0.0093664
                    131,                0.53791,                0.33085,                0.86344,                0.98415,                0.98733,                0.99228,                  0.919,                0.36989,                0.21432,                0.81145,              0.0093615,              0.0093615,              0.0093615
                    132,                0.54268,                 0.3333,                0.86584,                0.98424,                0.98686,                0.99232,                0.91948,                0.36968,                0.21388,                0.81141,              0.0093565,              0.0093565,              0.0093565
                    133,                0.53847,                0.33196,                0.86545,                0.98515,                0.98621,                 0.9922,                0.91944,                0.36922,                0.21353,                0.81141,              0.0093516,              0.0093516,              0.0093516
