                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    273,                0.44706,                 0.2786,                0.83265,                0.99223,                0.99589,                0.99439,                0.94352,                0.34074,                0.19374,                 0.8014,              0.0073171,              0.0073171,              0.0073171
                    274,                0.44615,                0.27809,                0.83282,                0.99219,                0.99593,                0.99439,                0.94351,                0.34055,                0.19365,                0.80135,              0.0073072,              0.0073072,              0.0073072
                    275,                0.44916,                0.27871,                0.83421,                0.99217,                 0.9959,                0.99439,                0.94353,                 0.3401,                0.19341,                0.80125,              0.0072973,              0.0072973,              0.0072973
                    276,                0.44222,                0.27659,                0.83247,                0.99222,                0.99585,                0.99438,                0.94375,                 0.3396,                0.19303,                0.80113,              0.0072874,              0.0072874,              0.0072874
                    277,                0.44082,                0.27454,                0.83235,                0.99221,                0.99598,                 0.9944,                0.94397,                0.33927,                 0.1929,                0.80107,              0.0072775,              0.0072775,              0.0072775
                    278,                0.44489,                0.27687,                0.83185,                0.99214,                0.99611,                0.99441,                0.94413,                0.33901,                0.19305,                0.80098,              0.0072676,              0.0072676,              0.0072676
                    279,                0.44601,                0.27808,                0.83309,                0.99207,                0.99609,                 0.9944,                0.94447,                0.33857,                0.19298,                0.80091,              0.0072577,              0.0072577,              0.0072577
                    280,                0.44615,                0.27693,                0.83332,                0.99236,                0.99604,                0.99439,                0.94453,                0.33841,                0.19312,                0.80082,              0.0072478,              0.0072478,              0.0072478
                    281,                0.44365,                0.27596,                0.83405,                0.99239,                0.99604,                0.99439,                0.94472,                0.33798,                0.19286,                0.80075,              0.0072379,              0.0072379,              0.0072379
                    282,                0.44419,                0.27664,                0.83254,                0.99239,                0.99602,                0.99439,                0.94475,                0.33778,                 0.1926,                0.80066,               0.007228,               0.007228,               0.007228
                    283,                0.44136,                0.27552,                0.83205,                0.99237,                0.99608,                0.99438,                0.94478,                0.33729,                0.19261,                0.80059,              0.0072181,              0.0072181,              0.0072181
                    284,                0.44519,                 0.2759,                0.83186,                0.99234,                0.99615,                0.99438,                0.94508,                0.33687,                0.19247,                0.80048,              0.0072082,              0.0072082,              0.0072082
                    285,                0.44399,                0.27559,                0.83261,                0.99233,                0.99613,                0.99439,                0.94542,                0.33641,                0.19246,                0.80041,              0.0071983,              0.0071983,              0.0071983
                    286,                0.44097,                0.27634,                  0.833,                0.99229,                0.99612,                0.99439,                0.94567,                0.33587,                0.19243,                0.80032,              0.0071884,              0.0071884,              0.0071884
                    287,                0.43984,                0.27607,                0.83185,                0.99241,                0.99609,                0.99441,                0.94554,                0.33544,                0.19238,                0.80022,              0.0071785,              0.0071785,              0.0071785
                    288,                0.43896,                0.27513,                0.83302,                0.99233,                0.99613,                0.99441,                0.94564,                0.33508,                0.19197,                0.80019,              0.0071686,              0.0071686,              0.0071686
                    289,                0.44142,                0.27473,                 0.8324,                0.99219,                0.99616,                0.99441,                0.94597,                0.33463,                 0.1916,                 0.8001,              0.0071587,              0.0071587,              0.0071587
                    290,                0.44096,                0.27498,                0.83243,                0.99236,                 0.9962,                0.99442,                0.94606,                0.33435,                0.19164,                0.80005,              0.0071488,              0.0071488,              0.0071488
                    291,                0.44136,                0.27633,                0.83022,                0.99233,                0.99625,                0.99442,                0.94631,                 0.3341,                0.19163,                    0.8,              0.0071389,              0.0071389,              0.0071389
                    292,                0.43749,                0.27342,                0.83115,                0.99239,                0.99632,                0.99441,                0.94638,                0.33406,                0.19162,                0.79996,               0.007129,               0.007129,               0.007129
                    293,                 0.4408,                0.27398,                 0.8309,                0.99237,                0.99624,                0.99441,                0.94638,                0.33373,                0.19165,                0.79992,              0.0071191,              0.0071191,              0.0071191
                    294,                 0.4405,                0.27427,                0.83225,                0.99231,                0.99619,                0.99442,                0.94647,                 0.3335,                0.19153,                0.79984,              0.0071092,              0.0071092,              0.0071092
                    295,                0.43997,                0.27242,                 0.8315,                0.99237,                0.99615,                0.99441,                0.94654,                0.33325,                0.19126,                 0.7997,              0.0070993,              0.0070993,              0.0070993
                    296,                0.43714,                0.27482,                0.82968,                0.99236,                 0.9962,                0.99443,                0.94655,                0.33291,                0.19112,                0.79961,              0.0070894,              0.0070894,              0.0070894
                    297,                0.43711,                0.27235,                0.83071,                0.99243,                0.99614,                0.99442,                0.94688,                0.33262,                0.19113,                0.79953,              0.0070795,              0.0070795,              0.0070795
                    298,                0.43729,                0.27247,                0.83108,                0.99256,                0.99613,                0.99442,                 0.9467,                0.33237,                0.19104,                0.79944,              0.0070696,              0.0070696,              0.0070696
                    299,                0.43701,                0.27364,                0.83143,                 0.9926,                0.99614,                0.99441,                0.94678,                0.33217,                0.19104,                0.79939,              0.0070597,              0.0070597,              0.0070597
                    300,                0.44019,                0.27299,                0.83087,                0.99276,                 0.9961,                0.99442,                0.94692,                0.33198,                0.19074,                0.79936,              0.0070498,              0.0070498,              0.0070498
                    301,                0.43599,                0.27154,                 0.8306,                0.99277,                0.99609,                0.99442,                0.94695,                0.33158,                0.19078,                0.79929,              0.0070399,              0.0070399,              0.0070399
                    302,                0.43813,                 0.2733,                0.83116,                0.99277,                0.99609,                0.99442,                0.94707,                0.33142,                0.19061,                0.79926,                0.00703,                0.00703,                0.00703
                    303,                0.43985,                0.27455,                0.83145,                0.99278,                0.99594,                0.99441,                0.94703,                0.33119,                0.19042,                0.79922,              0.0070201,              0.0070201,              0.0070201
                    304,                0.43449,                0.27178,                0.82912,                 0.9928,                 0.9959,                0.99442,                0.94709,                 0.3309,                0.19041,                0.79916,              0.0070102,              0.0070102,              0.0070102
                    305,                0.43669,                 0.2709,                0.82998,                0.99279,                0.99591,                0.99442,                 0.9471,                0.33064,                0.19026,                0.79908,              0.0070003,              0.0070003,              0.0070003
                    306,                0.43353,                0.27083,                0.82952,                0.99281,                0.99589,                0.99441,                0.94722,                0.33045,                 0.1901,                0.79905,              0.0069904,              0.0069904,              0.0069904
                    307,                0.43227,                0.27174,                0.82998,                0.99281,                0.99589,                0.99441,                0.94722,                0.33015,                0.18999,                  0.799,              0.0069805,              0.0069805,              0.0069805
                    308,                0.43393,                0.27137,                0.82888,                0.99282,                0.99586,                0.99441,                 0.9471,                0.32996,                0.18993,                0.79894,              0.0069706,              0.0069706,              0.0069706
                    309,                0.43057,                0.26968,                0.82915,                0.99273,                0.99603,                 0.9944,                0.94736,                0.32972,                0.18976,                 0.7989,              0.0069607,              0.0069607,              0.0069607
                    310,                0.43679,                0.27242,                0.83086,                0.99271,                0.99603,                 0.9944,                0.94738,                0.32958,                0.18988,                0.79888,              0.0069508,              0.0069508,              0.0069508
                    311,                0.43483,                0.27035,                0.82844,                0.99289,                0.99601,                 0.9944,                0.94733,                0.32935,                0.18964,                0.79881,              0.0069409,              0.0069409,              0.0069409
                    312,                0.43605,                0.27078,                0.82985,                0.99286,                0.99605,                0.99441,                0.94753,                0.32907,                0.18956,                0.79874,               0.006931,               0.006931,               0.006931
                    313,                0.43368,                0.27188,                0.83147,                0.99276,                0.99596,                0.99441,                0.94776,                 0.3288,                0.18966,                 0.7987,              0.0069211,              0.0069211,              0.0069211
                    314,                0.43399,                0.27109,                 0.8294,                0.99297,                 0.9961,                0.99441,                0.94797,                0.32875,                0.18949,                0.79869,              0.0069112,              0.0069112,              0.0069112
                    315,                0.43345,                0.27041,                0.83068,                0.99288,                 0.9961,                0.99442,                0.94789,                0.32863,                0.18941,                0.79865,              0.0069013,              0.0069013,              0.0069013
                    316,                0.42842,                0.26888,                0.82807,                0.99283,                0.99612,                0.99442,                0.94804,                0.32845,                0.18909,                 0.7986,              0.0068914,              0.0068914,              0.0068914
                    317,                0.43301,                0.27052,                 0.8316,                0.99288,                0.99612,                0.99443,                0.94801,                0.32826,                0.18918,                0.79855,              0.0068815,              0.0068815,              0.0068815
                    318,                0.43056,                0.26974,                0.82943,                 0.9927,                0.99616,                0.99439,                0.94806,                0.32816,                0.18919,                0.79854,              0.0068716,              0.0068716,              0.0068716
                    319,                0.43209,                0.27097,                0.82884,                  0.993,                0.99606,                0.99439,                0.94807,                0.32814,                0.18921,                0.79856,              0.0068617,              0.0068617,              0.0068617
                    320,                0.43391,                0.27058,                0.82926,                0.99306,                0.99607,                0.99442,                0.94815,                0.32803,                0.18927,                0.79852,              0.0068518,              0.0068518,              0.0068518
                    321,                0.43425,                0.27068,                0.82977,                0.99304,                0.99607,                0.99442,                0.94803,                0.32785,                0.18922,                0.79847,              0.0068419,              0.0068419,              0.0068419
                    322,                0.43392,                0.27162,                0.82891,                0.99289,                  0.996,                0.99438,                0.94822,                 0.3277,                0.18933,                0.79845,               0.006832,               0.006832,               0.006832
                    323,                0.42935,                0.26876,                0.83001,                0.99289,                0.99603,                0.99439,                0.94822,                0.32762,                0.18931,                0.79844,              0.0068221,              0.0068221,              0.0068221
                    324,                0.42717,                 0.2685,                0.82788,                0.99319,                0.99606,                0.99438,                0.94817,                 0.3276,                0.18931,                0.79839,              0.0068122,              0.0068122,              0.0068122
                    325,                0.43049,                0.26893,                0.82847,                0.99326,                0.99609,                0.99439,                0.94839,                0.32733,                0.18932,                0.79839,              0.0068023,              0.0068023,              0.0068023
                    326,                0.42988,                0.26901,                0.82927,                0.99329,                0.99608,                0.99439,                0.94821,                0.32705,                0.18924,                0.79834,              0.0067924,              0.0067924,              0.0067924
                    327,                0.42718,                 0.2679,                0.82788,                0.99326,                 0.9961,                0.99439,                0.94837,                0.32686,                  0.189,                0.79829,              0.0067825,              0.0067825,              0.0067825
                    328,                0.42817,                0.26857,                0.82886,                0.99327,                0.99609,                0.99439,                0.94838,                0.32662,                0.18889,                0.79822,              0.0067726,              0.0067726,              0.0067726
                    329,                0.42855,                0.26815,                0.82901,                0.99322,                 0.9961,                 0.9944,                0.94833,                0.32644,                0.18887,                0.79816,              0.0067627,              0.0067627,              0.0067627
                    330,                0.42848,                0.26849,                0.82832,                0.99323,                 0.9961,                 0.9944,                0.94841,                0.32642,                0.18898,                0.79812,              0.0067528,              0.0067528,              0.0067528
                    331,                 0.4283,                0.26719,                0.82721,                0.99334,                 0.9961,                0.99441,                0.94845,                0.32628,                0.18895,                 0.7981,              0.0067429,              0.0067429,              0.0067429
                    332,                0.43305,                0.27077,                0.82884,                0.99335,                 0.9961,                 0.9944,                 0.9483,                0.32604,                0.18899,                0.79805,               0.006733,               0.006733,               0.006733
                    333,                0.42439,                0.26603,                0.82776,                0.99329,                0.99611,                0.99441,                0.94836,                  0.326,                0.18869,                0.79805,              0.0067231,              0.0067231,              0.0067231
                    334,                 0.4267,                0.26596,                0.82925,                0.99319,                0.99611,                 0.9944,                0.94844,                0.32576,                0.18859,                0.79797,              0.0067132,              0.0067132,              0.0067132
                    335,                0.42808,                0.26691,                0.83047,                0.99353,                0.99598,                 0.9944,                0.94846,                 0.3255,                0.18852,                0.79792,              0.0067033,              0.0067033,              0.0067033
                    336,                0.42567,                0.26679,                0.82739,                 0.9935,                0.99599,                 0.9944,                0.94867,                0.32542,                0.18861,                0.79788,              0.0066934,              0.0066934,              0.0066934
                    337,                0.42254,                0.26559,                0.82709,                0.99345,                0.99595,                 0.9944,                0.94858,                0.32523,                0.18846,                0.79785,              0.0066835,              0.0066835,              0.0066835
                    338,                0.42503,                0.26639,                0.82648,                 0.9934,                0.99597,                 0.9944,                0.94875,                  0.325,                0.18832,                 0.7978,              0.0066736,              0.0066736,              0.0066736
                    339,                0.42301,                0.26525,                0.82634,                0.99334,                  0.996,                0.99441,                0.94879,                0.32493,                0.18832,                0.79776,              0.0066637,              0.0066637,              0.0066637
                    340,                0.42466,                0.26577,                0.82887,                0.99341,                0.99595,                 0.9944,                0.94886,                0.32468,                0.18829,                0.79771,              0.0066538,              0.0066538,              0.0066538
                    341,                0.42425,                0.26674,                0.82824,                0.99316,                0.99607,                0.99441,                0.94901,                0.32448,                0.18824,                0.79764,              0.0066439,              0.0066439,              0.0066439
                    342,                0.42554,                0.26766,                0.82703,                0.99322,                0.99606,                 0.9944,                0.94906,                0.32439,                0.18804,                0.79764,               0.006634,               0.006634,               0.006634
                    343,                0.42219,                0.26478,                0.82688,                0.99309,                0.99606,                 0.9944,                0.94908,                0.32429,                0.18791,                0.79761,              0.0066241,              0.0066241,              0.0066241
                    344,                 0.4232,                0.26656,                0.82692,                0.99307,                0.99608,                 0.9944,                 0.9491,                0.32417,                0.18793,                0.79754,              0.0066142,              0.0066142,              0.0066142
                    345,                0.42217,                0.26408,                0.82676,                0.99303,                0.99605,                 0.9944,                 0.9492,                0.32408,                 0.1879,                0.79753,              0.0066043,              0.0066043,              0.0066043
                    346,                0.42093,                0.26451,                0.82832,                0.99274,                0.99615,                0.99441,                 0.9494,                0.32397,                0.18798,                0.79749,              0.0065944,              0.0065944,              0.0065944
                    347,                0.42147,                0.26412,                0.82574,                0.99324,                0.99592,                0.99441,                0.94937,                0.32392,                0.18795,                 0.7975,              0.0065845,              0.0065845,              0.0065845
                    348,                0.41898,                 0.2624,                 0.8259,                0.99323,                0.99592,                0.99441,                0.94956,                 0.3238,                0.18781,                0.79746,              0.0065746,              0.0065746,              0.0065746
                    349,                0.42258,                0.26426,                0.82671,                0.99337,                0.99584,                 0.9944,                0.94959,                0.32376,                0.18784,                0.79744,              0.0065647,              0.0065647,              0.0065647
                    350,                0.42282,                0.26461,                0.82804,                0.99325,                0.99587,                 0.9944,                0.94968,                0.32368,                0.18774,                0.79742,              0.0065548,              0.0065548,              0.0065548
                    351,                0.42487,                0.26627,                 0.8278,                0.99324,                0.99587,                 0.9944,                0.94984,                0.32356,                0.18769,                 0.7974,              0.0065449,              0.0065449,              0.0065449
                    352,                0.42127,                0.26386,                0.82631,                0.99324,                0.99589,                 0.9944,                0.94978,                0.32356,                0.18775,                0.79737,               0.006535,               0.006535,               0.006535
                    353,                0.42027,                0.26383,                0.82508,                0.99325,                0.99586,                 0.9944,                0.94984,                 0.3234,                 0.1877,                0.79735,              0.0065251,              0.0065251,              0.0065251
                    354,                0.41894,                0.26284,                0.82579,                0.99291,                0.99612,                0.99441,                0.94978,                0.32329,                0.18773,                0.79735,              0.0065152,              0.0065152,              0.0065152
                    355,                0.41824,                0.26261,                 0.8259,                0.99348,                0.99594,                 0.9944,                0.94966,                0.32312,                0.18767,                 0.7973,              0.0065053,              0.0065053,              0.0065053
                    356,                0.42177,                0.26306,                0.82853,                0.99335,                0.99598,                 0.9944,                0.94978,                0.32307,                0.18753,                0.79726,              0.0064954,              0.0064954,              0.0064954
                    357,                0.42054,                0.26365,                 0.8282,                0.99334,                0.99599,                0.99441,                0.94954,                0.32296,                0.18746,                0.79725,              0.0064855,              0.0064855,              0.0064855
                    358,                0.42134,                0.26547,                0.82662,                0.99334,                0.99599,                 0.9944,                0.94969,                 0.3228,                0.18745,                0.79721,              0.0064756,              0.0064756,              0.0064756
                    359,                 0.4224,                0.26429,                0.82558,                0.99333,                  0.996,                0.99441,                0.94994,                0.32273,                0.18741,                 0.7972,              0.0064657,              0.0064657,              0.0064657
                    360,                   0.42,                0.26362,                0.82652,                 0.9934,                0.99602,                0.99441,                0.94973,                0.32257,                0.18737,                0.79719,              0.0064558,              0.0064558,              0.0064558
                    361,                0.41911,                0.26439,                0.82633,                0.99335,                0.99603,                0.99441,                0.94974,                0.32241,                0.18743,                0.79717,              0.0064459,              0.0064459,              0.0064459
                    362,                0.41793,                0.26421,                0.82756,                0.99326,                0.99605,                 0.9944,                0.94983,                 0.3223,                0.18726,                0.79714,               0.006436,               0.006436,               0.006436
                    363,                0.42199,                0.26234,                  0.828,                0.99323,                0.99606,                 0.9944,                   0.95,                0.32211,                0.18736,                0.79711,              0.0064261,              0.0064261,              0.0064261
                    364,                0.42019,                0.26254,                0.82634,                0.99316,                0.99606,                0.99441,                 0.9501,                0.32202,                0.18736,                0.79709,              0.0064162,              0.0064162,              0.0064162
                    365,                0.42059,                0.26173,                0.82595,                0.99312,                0.99607,                0.99441,                0.94996,                0.32198,                0.18729,                0.79706,              0.0064063,              0.0064063,              0.0064063
                    366,                0.41495,                0.26166,                0.82592,                0.99266,                0.99617,                0.99442,                0.94995,                0.32193,                0.18741,                0.79704,              0.0063964,              0.0063964,              0.0063964
                    367,                0.41799,                0.26198,                0.82618,                0.99276,                0.99616,                0.99442,                0.95002,                0.32185,                0.18737,                  0.797,              0.0063865,              0.0063865,              0.0063865
                    368,                0.41646,                0.26269,                0.82685,                0.99273,                0.99617,                0.99447,                   0.95,                0.32171,                0.18735,                0.79697,              0.0063766,              0.0063766,              0.0063766
                    369,                0.41888,                0.26288,                0.82484,                0.99271,                0.99617,                0.99446,                0.95013,                0.32162,                0.18734,                0.79695,              0.0063667,              0.0063667,              0.0063667
                    370,                0.41644,                 0.2616,                0.82554,                0.99266,                0.99618,                0.99446,                0.94998,                0.32143,                0.18743,                 0.7969,              0.0063568,              0.0063568,              0.0063568
                    371,                0.41667,                0.26238,                0.82514,                0.99269,                0.99618,                0.99446,                0.95011,                 0.3214,                0.18726,                0.79691,              0.0063469,              0.0063469,              0.0063469
                    372,                 0.4161,                  0.262,                0.82425,                0.99266,                0.99618,                0.99445,                0.95022,                0.32126,                0.18716,                0.79685,               0.006337,               0.006337,               0.006337
                    373,                0.41744,                0.26161,                0.82598,                0.99265,                0.99619,                0.99445,                0.95023,                0.32118,                0.18717,                0.79685,              0.0063271,              0.0063271,              0.0063271
                    374,                0.41413,                0.25993,                0.82382,                0.99265,                 0.9962,                0.99444,                0.95044,                0.32106,                0.18737,                0.79679,              0.0063172,              0.0063172,              0.0063172
                    375,                0.41463,                0.26096,                0.82542,                0.99265,                0.99627,                0.99444,                0.95037,                0.32098,                0.18726,                0.79673,              0.0063073,              0.0063073,              0.0063073
                    376,                0.41152,                0.25933,                0.82456,                0.99267,                0.99625,                0.99444,                0.95037,                0.32092,                0.18737,                 0.7967,              0.0062974,              0.0062974,              0.0062974
                    377,                0.41302,                0.26024,                0.82581,                0.99267,                0.99627,                0.99444,                0.95047,                0.32069,                0.18728,                0.79666,              0.0062875,              0.0062875,              0.0062875
                    378,                0.41102,                0.26034,                0.82417,                0.99268,                0.99627,                0.99444,                0.95051,                0.32059,                0.18721,                0.79661,              0.0062776,              0.0062776,              0.0062776
                    379,                0.41362,                0.26046,                0.82447,                0.99271,                0.99626,                0.99444,                0.95053,                0.32047,                0.18716,                0.79657,              0.0062677,              0.0062677,              0.0062677
                    380,                0.41642,                0.26184,                0.82712,                0.99272,                0.99625,                0.99444,                0.95051,                0.32032,                0.18725,                0.79655,              0.0062578,              0.0062578,              0.0062578
                    381,                0.41415,                0.25894,                0.82458,                0.99272,                0.99625,                0.99444,                0.95045,                 0.3202,                 0.1871,                0.79652,              0.0062479,              0.0062479,              0.0062479
                    382,                0.41453,                0.26014,                0.82541,                0.99272,                0.99625,                0.99444,                0.95064,                0.32008,                0.18708,                0.79648,               0.006238,               0.006238,               0.006238
                    383,                0.41661,                0.26222,                0.82554,                0.99271,                0.99614,                0.99444,                0.95059,                0.32001,                0.18708,                0.79644,              0.0062281,              0.0062281,              0.0062281
                    384,                0.41637,                0.26185,                 0.8266,                0.99267,                0.99619,                0.99444,                0.95062,                 0.3199,                 0.1871,                0.79641,              0.0062182,              0.0062182,              0.0062182
                    385,                0.41375,                0.25963,                0.82581,                0.99266,                 0.9962,                0.99444,                0.95077,                0.31979,                0.18717,                0.79638,              0.0062083,              0.0062083,              0.0062083
                    386,                0.41457,                0.25802,                 0.8255,                0.99267,                0.99619,                0.99444,                0.95081,                0.31971,                0.18701,                0.79635,              0.0061984,              0.0061984,              0.0061984
                    387,                0.41073,                0.25951,                0.82544,                0.99269,                0.99617,                0.99444,                0.95101,                0.31957,                0.18702,                 0.7963,              0.0061885,              0.0061885,              0.0061885
                    388,                0.41538,                0.25869,                0.82567,                 0.9927,                0.99613,                0.99443,                0.95085,                0.31954,                0.18701,                0.79629,              0.0061786,              0.0061786,              0.0061786
                    389,                0.41058,                 0.2576,                 0.8237,                0.99271,                0.99612,                0.99443,                0.95071,                 0.3195,                0.18705,                0.79628,              0.0061687,              0.0061687,              0.0061687
                    390,                0.41115,                 0.2595,                0.82456,                 0.9928,                0.99624,                0.99443,                0.95095,                0.31939,                0.18685,                0.79626,              0.0061588,              0.0061588,              0.0061588
                    391,                0.41116,                0.25924,                0.82321,                0.99281,                0.99622,                0.99444,                0.95098,                0.31926,                0.18697,                0.79622,              0.0061489,              0.0061489,              0.0061489
                    392,                0.41363,                0.25893,                0.82361,                0.99293,                0.99623,                0.99443,                0.95092,                0.31922,                0.18711,                0.79617,               0.006139,               0.006139,               0.006139
                    393,                0.40911,                0.25818,                0.82404,                0.99295,                0.99622,                0.99444,                0.95106,                0.31911,                0.18708,                0.79615,              0.0061291,              0.0061291,              0.0061291
                    394,                0.40764,                0.25608,                0.82444,                0.99296,                0.99622,                0.99443,                0.95103,                0.31916,                 0.1871,                0.79614,              0.0061192,              0.0061192,              0.0061192
                    395,                0.41134,                0.25733,                0.82529,                0.99297,                0.99621,                0.99443,                0.95107,                0.31914,                 0.1871,                0.79613,              0.0061093,              0.0061093,              0.0061093
                    396,                 0.4109,                0.25765,                0.82437,                0.99302,                0.99615,                0.99443,                0.95106,                0.31903,                 0.1871,                 0.7961,              0.0060994,              0.0060994,              0.0060994
                    397,                0.41165,                0.25804,                0.82575,                0.99341,                0.99589,                0.99442,                0.95122,                0.31896,                0.18718,                0.79609,              0.0060895,              0.0060895,              0.0060895
                    398,                0.40752,                0.25611,                 0.8238,                0.99345,                0.99588,                0.99443,                0.95115,                0.31898,                0.18712,                0.79606,              0.0060796,              0.0060796,              0.0060796
                    399,                0.41022,                0.25725,                 0.8237,                0.99341,                 0.9959,                0.99443,                0.95105,                0.31897,                0.18717,                0.79605,              0.0060697,              0.0060697,              0.0060697
                    400,                0.40846,                0.25886,                0.82395,                0.99351,                0.99591,                0.99443,                0.95112,                0.31893,                 0.1871,                0.79603,              0.0060598,              0.0060598,              0.0060598
                    401,                0.40987,                0.25823,                0.82469,                0.99349,                0.99591,                0.99443,                0.95122,                0.31883,                0.18731,                  0.796,              0.0060499,              0.0060499,              0.0060499
                    402,                0.40674,                0.25598,                0.82506,                0.99349,                0.99591,                0.99443,                0.95131,                0.31874,                0.18719,                0.79596,                0.00604,                0.00604,                0.00604
                    403,                0.40751,                0.25772,                0.82551,                0.99349,                0.99591,                0.99443,                0.95123,                0.31867,                0.18729,                0.79594,              0.0060301,              0.0060301,              0.0060301
                    404,                0.40891,                 0.2571,                0.82533,                0.99346,                0.99592,                0.99443,                 0.9511,                0.31871,                0.18732,                0.79593,              0.0060202,              0.0060202,              0.0060202
                    405,                0.40563,                 0.2567,                0.82586,                0.99343,                0.99593,                0.99443,                0.95128,                 0.3186,                 0.1874,                0.79592,              0.0060103,              0.0060103,              0.0060103
                    406,                0.40857,                0.25611,                0.82477,                0.99344,                0.99593,                0.99443,                0.95147,                0.31846,                0.18735,                0.79588,              0.0060004,              0.0060004,              0.0060004
