                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    509,                0.44536,                0.27741,                0.83884,                 0.9912,                0.99581,                0.99431,                0.95289,                0.29237,                0.18746,                0.78593,              0.0074903,              0.0074903,              0.0074903
                    510,                0.44385,                0.27754,                0.83951,                0.99119,                0.99577,                0.99431,                0.95264,                0.29233,                0.18739,                0.78591,              0.0074854,              0.0074854,              0.0074854
                    511,                0.44371,                0.27676,                0.83793,                 0.9911,                0.99575,                0.99431,                0.95279,                0.29213,                0.18729,                0.78587,              0.0074805,              0.0074805,              0.0074805
                    512,                0.44468,                0.27787,                0.83775,                0.99123,                0.99567,                 0.9943,                0.95296,                0.29202,                0.18696,                0.78587,              0.0074755,              0.0074755,              0.0074755
                    513,                0.44568,                0.27865,                0.83854,                0.99117,                0.99565,                0.99431,                0.95306,                0.29194,                0.18714,                0.78588,              0.0074705,              0.0074705,              0.0074705
                    514,                0.44409,                0.27732,                0.83812,                0.99241,                0.99472,                0.99417,                0.95321,                 0.2919,                0.18703,                0.78586,              0.0074656,              0.0074656,              0.0074656
                    515,                0.44673,                0.27777,                0.83719,                0.99195,                0.99512,                0.99402,                  0.953,                0.29193,                0.18711,                0.78583,              0.0074607,              0.0074607,              0.0074607
                    516,                 0.4441,                0.27786,                0.83948,                  0.992,                0.99507,                0.99418,                0.95317,                0.29179,                0.18682,                 0.7858,              0.0074557,              0.0074557,              0.0074557
                    517,                 0.4459,                0.27679,                0.83812,                0.99199,                0.99509,                0.99418,                0.95308,                0.29188,                0.18712,                0.78574,              0.0074507,              0.0074507,              0.0074507
                    518,                0.44466,                0.27644,                0.83763,                0.99199,                 0.9951,                0.99418,                0.95306,                0.29195,                 0.1874,                0.78574,              0.0074458,              0.0074458,              0.0074458
                    519,                0.44439,                0.27717,                0.83846,                0.99207,                0.99509,                0.99419,                0.95302,                0.29197,                0.18754,                 0.7857,              0.0074408,              0.0074408,              0.0074408
                    520,                0.44649,                0.27914,                0.83915,                0.99229,                0.99497,                0.99418,                0.95302,                0.29182,                0.18745,                0.78568,              0.0074359,              0.0074359,              0.0074359
                    521,                0.44365,                0.27564,                0.83713,                0.99208,                0.99505,                0.99418,                0.95307,                0.29173,                0.18737,                0.78567,              0.0074309,              0.0074309,              0.0074309
                    522,                0.44337,                0.27703,                0.83974,                0.99198,                0.99509,                0.99419,                0.95296,                0.29164,                0.18729,                0.78564,               0.007426,               0.007426,               0.007426
                    523,                0.44769,                0.27768,                0.83871,                0.99197,                0.99521,                0.99404,                0.95297,                0.29166,                0.18715,                0.78562,              0.0074211,              0.0074211,              0.0074211
                    524,                0.44396,                0.27678,                 0.8379,                 0.9919,                0.99525,                0.99419,                0.95296,                0.29145,                0.18716,                0.78561,              0.0074161,              0.0074161,              0.0074161
                    525,                0.44575,                0.27723,                 0.8388,                0.99193,                0.99524,                0.99404,                0.95285,                0.29138,                0.18707,                 0.7856,              0.0074112,              0.0074112,              0.0074112
                    526,                0.44538,                0.27666,                0.83852,                0.99201,                0.99516,                0.99404,                0.95293,                0.29122,                0.18698,                0.78555,              0.0074062,              0.0074062,              0.0074062
                    527,                0.44301,                 0.2769,                0.83704,                0.99205,                0.99516,                0.99405,                0.95283,                 0.2912,                0.18705,                0.78555,              0.0074013,              0.0074013,              0.0074013
                    528,                  0.445,                0.27752,                0.83959,                0.99229,                  0.995,                0.99405,                0.95281,                0.29105,                0.18683,                0.78554,              0.0073963,              0.0073963,              0.0073963
                    529,                0.44397,                0.27635,                0.83775,                0.99232,                0.99497,                0.99405,                0.95302,                0.29096,                0.18693,                0.78554,              0.0073913,              0.0073913,              0.0073913
                    530,                0.44057,                0.27603,                0.83799,                0.99234,                0.99493,                0.99405,                  0.953,                0.29079,                0.18672,                0.78552,              0.0073864,              0.0073864,              0.0073864
                    531,                 0.4443,                0.27598,                0.83893,                0.99234,                0.99502,                0.99405,                0.95319,                0.29076,                0.18684,                0.78547,              0.0073815,              0.0073815,              0.0073815
                    532,                0.44306,                0.27565,                0.83909,                0.99235,                0.99499,                0.99404,                0.95329,                0.29069,                0.18686,                0.78547,              0.0073765,              0.0073765,              0.0073765
                    533,                0.44429,                0.27684,                0.83767,                0.99147,                0.99579,                0.99419,                0.95323,                0.29061,                0.18687,                0.78544,              0.0073715,              0.0073715,              0.0073715
                    534,                0.43917,                0.27505,                0.83707,                0.99138,                0.99585,                 0.9942,                0.95312,                0.29053,                0.18678,                 0.7854,              0.0073666,              0.0073666,              0.0073666
                    535,                0.44362,                0.27702,                0.83899,                0.99144,                0.99578,                0.99419,                 0.9534,                0.29043,                0.18687,                0.78539,              0.0073617,              0.0073617,              0.0073617
                    536,                0.44152,                0.27449,                0.83635,                0.99145,                 0.9958,                0.99419,                0.95324,                0.29041,                0.18678,                0.78538,              0.0073567,              0.0073567,              0.0073567
                    537,                0.44026,                0.27486,                 0.8384,                0.99149,                 0.9958,                0.99419,                0.95341,                0.29024,                0.18693,                0.78535,              0.0073517,              0.0073517,              0.0073517
                    538,                0.44298,                0.27702,                0.83911,                0.99151,                0.99582,                 0.9942,                0.95346,                0.29003,                0.18647,                0.78536,              0.0073468,              0.0073468,              0.0073468
                    539,                 0.4434,                0.27551,                0.83919,                0.99163,                0.99582,                0.99419,                0.95346,                0.28995,                0.18664,                0.78532,              0.0073419,              0.0073419,              0.0073419
                    540,                0.44518,                0.27769,                0.83849,                 0.9916,                0.99584,                 0.9942,                0.95353,                0.28971,                0.18628,                0.78532,              0.0073369,              0.0073369,              0.0073369
                    541,                0.44313,                0.27668,                0.83815,                0.99175,                0.99569,                 0.9942,                0.95366,                0.28937,                0.18615,                0.78529,              0.0073319,              0.0073319,              0.0073319
                    542,                0.44038,                0.27537,                0.83651,                0.99186,                0.99581,                 0.9942,                 0.9535,                0.28919,                0.18606,                0.78526,               0.007327,               0.007327,               0.007327
                    543,                0.44079,                0.27465,                0.83702,                 0.9918,                0.99543,                0.99421,                0.95369,                0.28905,                 0.1861,                0.78524,              0.0073221,              0.0073221,              0.0073221
                    544,                0.44151,                0.27579,                0.83638,                0.99172,                 0.9955,                0.99421,                0.95372,                0.28904,                0.18599,                0.78522,              0.0073171,              0.0073171,              0.0073171
                    545,                0.44079,                0.27476,                0.83823,                0.99188,                0.99568,                0.99421,                0.95354,                0.28902,                0.18596,                0.78521,              0.0073121,              0.0073121,              0.0073121
                    546,                  0.442,                 0.2759,                0.83633,                0.99193,                0.99565,                 0.9942,                 0.9537,                 0.2889,                0.18589,                0.78519,              0.0073072,              0.0073072,              0.0073072
                    547,                0.44015,                 0.2744,                0.83713,                0.99198,                0.99565,                 0.9942,                0.95382,                0.28871,                0.18586,                0.78514,              0.0073023,              0.0073023,              0.0073023
                    548,                0.43959,                0.27639,                0.83575,                0.99203,                0.99565,                 0.9942,                0.95392,                0.28872,                0.18581,                0.78514,              0.0072973,              0.0072973,              0.0072973
                    549,                0.44259,                 0.2755,                0.83781,                0.99201,                0.99551,                0.99421,                 0.9539,                0.28857,                0.18578,                0.78509,              0.0072923,              0.0072923,              0.0072923
                    550,                0.44271,                 0.2773,                0.83756,                0.99201,                0.99552,                0.99421,                0.95397,                0.28844,                0.18585,                0.78507,              0.0072874,              0.0072874,              0.0072874
                    551,                0.43997,                 0.2756,                0.83766,                0.99199,                0.99553,                0.99421,                0.95427,                 0.2882,                0.18582,                0.78502,              0.0072825,              0.0072825,              0.0072825
                    552,                0.43852,                0.27384,                 0.8369,                0.99197,                0.99556,                 0.9942,                0.95438,                0.28789,                0.18573,                0.78498,              0.0072775,              0.0072775,              0.0072775
                    553,                 0.4393,                 0.2747,                0.83714,                0.99202,                0.99554,                 0.9942,                0.95447,                0.28792,                0.18562,                0.78496,              0.0072725,              0.0072725,              0.0072725
                    554,                 0.4412,                 0.2746,                0.83776,                0.99204,                0.99566,                0.99421,                0.95423,                0.28773,                0.18557,                0.78492,              0.0072676,              0.0072676,              0.0072676
                    555,                0.43876,                0.27366,                0.83693,                0.99205,                0.99566,                0.99421,                0.95445,                0.28756,                0.18604,                0.78488,              0.0072627,              0.0072627,              0.0072627
                    556,                0.43898,                 0.2746,                0.83703,                0.99206,                0.99565,                0.99421,                0.95441,                0.28735,                0.18546,                0.78485,              0.0072577,              0.0072577,              0.0072577
                    557,                0.44387,                0.27599,                0.83845,                0.99202,                0.99569,                0.99421,                0.95441,                0.28724,                0.18546,                0.78484,              0.0072527,              0.0072527,              0.0072527
                    558,                0.43967,                0.27417,                0.83719,                0.99202,                 0.9957,                0.99421,                0.95443,                0.28697,                0.18512,                 0.7848,              0.0072478,              0.0072478,              0.0072478
                    559,                0.44095,                0.27403,                0.83798,                0.99202,                0.99568,                0.99421,                0.95434,                 0.2869,                0.18496,                0.78479,              0.0072429,              0.0072429,              0.0072429
                    560,                0.43792,                0.27326,                0.83547,                  0.992,                0.99568,                0.99421,                0.95451,                0.28676,                0.18479,                0.78474,              0.0072379,              0.0072379,              0.0072379
                    561,                0.44077,                0.27563,                0.83767,                0.99199,                0.99569,                0.99421,                0.95481,                0.28665,                0.18473,                 0.7847,              0.0072329,              0.0072329,              0.0072329
                    562,                0.44063,                 0.2742,                0.83915,                0.99198,                0.99569,                0.99421,                0.95465,                0.28654,                0.18488,                0.78464,               0.007228,               0.007228,               0.007228
                    563,                0.44043,                0.27515,                0.83819,                0.99195,                0.99571,                0.99421,                0.95509,                0.28638,                0.18454,                0.78463,              0.0072231,              0.0072231,              0.0072231
                    564,                0.44214,                 0.2765,                0.83878,                0.99195,                0.99573,                0.99426,                0.95488,                0.28605,                0.18443,                0.78458,              0.0072181,              0.0072181,              0.0072181
                    565,                0.44015,                0.27545,                0.83796,                0.99195,                0.99573,                0.99426,                0.95495,                0.28594,                0.18424,                0.78455,              0.0072132,              0.0072132,              0.0072132
                    566,                0.43772,                 0.2738,                0.83761,                0.99184,                0.99573,                0.99427,                0.95506,                 0.2858,                0.18449,                0.78454,              0.0072082,              0.0072082,              0.0072082
                    567,                0.44042,                0.27409,                0.83771,                0.99197,                0.99573,                0.99427,                0.95539,                0.28565,                 0.1844,                0.78451,              0.0072033,              0.0072033,              0.0072033
                    568,                0.43891,                 0.2744,                0.83722,                0.99196,                0.99572,                0.99427,                0.95529,                0.28574,                0.18445,                 0.7845,              0.0071983,              0.0071983,              0.0071983
                    569,                0.44201,                0.27522,                0.83746,                0.99189,                0.99573,                0.99427,                0.95526,                0.28551,                0.18445,                0.78447,              0.0071934,              0.0071934,              0.0071934
                    570,                 0.4395,                0.27462,                0.83778,                 0.9919,                0.99572,                0.99428,                 0.9554,                0.28547,                0.18456,                0.78443,              0.0071884,              0.0071884,              0.0071884
                    571,                0.43684,                0.27212,                0.83641,                0.99192,                 0.9957,                0.99428,                0.95541,                0.28515,                0.18438,                0.78435,              0.0071835,              0.0071835,              0.0071835
                    572,                 0.4371,                 0.2732,                 0.8376,                0.99186,                0.99569,                0.99429,                0.95543,                0.28517,                0.18419,                0.78434,              0.0071785,              0.0071785,              0.0071785
                    573,                0.43808,                0.27416,                0.83626,                0.99194,                0.99565,                0.99429,                0.95529,                0.28511,                0.18413,                0.78432,              0.0071736,              0.0071736,              0.0071736
                    574,                0.44178,                0.27472,                0.83755,                0.99198,                0.99563,                 0.9943,                0.95538,                0.28501,                0.18406,                0.78429,              0.0071686,              0.0071686,              0.0071686
                    575,                0.43923,                0.27541,                0.83666,                0.99217,                0.99564,                 0.9943,                0.95541,                0.28488,                0.18391,                0.78427,              0.0071637,              0.0071637,              0.0071637
                    576,                0.44155,                0.27494,                0.83787,                0.99214,                0.99562,                 0.9943,                0.95572,                0.28482,                0.18414,                0.78425,              0.0071587,              0.0071587,              0.0071587
                    577,                0.43916,                0.27339,                0.83676,                0.99221,                0.99563,                0.99431,                0.95564,                0.28454,                0.18398,                0.78424,              0.0071538,              0.0071538,              0.0071538
                    578,                0.43585,                0.27294,                0.83566,                0.99224,                0.99567,                0.99431,                0.95571,                0.28449,                0.18394,                 0.7842,              0.0071488,              0.0071488,              0.0071488
                    579,                0.43931,                0.27505,                0.83758,                0.99224,                 0.9957,                0.99432,                0.95569,                0.28442,                0.18425,                0.78418,              0.0071439,              0.0071439,              0.0071439
                    580,                0.43726,                  0.272,                0.83591,                0.99226,                0.99568,                0.99432,                0.95576,                0.28436,                0.18406,                0.78416,              0.0071389,              0.0071389,              0.0071389
                    581,                0.43708,                0.27183,                0.83644,                0.99235,                0.99554,                0.99432,                 0.9559,                0.28419,                0.18431,                0.78413,               0.007134,               0.007134,               0.007134
                    582,                0.43849,                0.27168,                0.83771,                0.99244,                0.99554,                0.99433,                0.95579,                0.28396,                0.18425,                0.78408,               0.007129,               0.007129,               0.007129
                    583,                0.43961,                 0.2738,                0.83792,                0.99242,                0.99554,                0.99433,                0.95606,                0.28392,                0.18425,                0.78406,              0.0071241,              0.0071241,              0.0071241
                    584,                  0.439,                0.27323,                0.83703,                0.99254,                0.99562,                0.99434,                0.95607,                0.28377,                0.18382,                0.78404,              0.0071191,              0.0071191,              0.0071191
                    585,                0.43891,                0.27268,                0.83697,                0.99258,                0.99564,                0.99434,                 0.9563,                 0.2837,                 0.1838,                0.78402,              0.0071142,              0.0071142,              0.0071142
                    586,                0.43671,                0.27383,                0.83693,                0.99258,                0.99565,                0.99434,                0.95605,                0.28357,                0.18381,                0.78401,              0.0071092,              0.0071092,              0.0071092
                    587,                0.43817,                0.27516,                0.83868,                0.99259,                0.99562,                0.99434,                0.95619,                0.28336,                0.18334,                  0.784,              0.0071042,              0.0071042,              0.0071042
                    588,                0.43729,                0.27331,                0.83645,                0.99246,                0.99556,                0.99435,                0.95602,                0.28335,                0.18343,                0.78397,              0.0070993,              0.0070993,              0.0070993
                    589,                0.43768,                0.27323,                0.83595,                0.99235,                0.99553,                0.99435,                0.95614,                0.28331,                0.18355,                0.78398,              0.0070944,              0.0070944,              0.0070944
                    590,                0.43693,                0.27233,                0.83676,                0.99257,                0.99541,                0.99437,                0.95604,                0.28334,                0.18345,                0.78398,              0.0070894,              0.0070894,              0.0070894
                    591,                0.43751,                0.27193,                0.83599,                0.99281,                0.99535,                0.99435,                0.95614,                0.28313,                0.18343,                0.78398,              0.0070844,              0.0070844,              0.0070844
                    592,                0.43485,                0.27126,                 0.8368,                0.99278,                0.99526,                0.99438,                0.95604,                0.28303,                0.18314,                0.78396,              0.0070795,              0.0070795,              0.0070795
                    593,                0.43649,                0.27237,                0.83687,                0.99276,                 0.9953,                0.99452,                0.95597,                0.28291,                0.18287,                0.78396,              0.0070746,              0.0070746,              0.0070746
                    594,                0.43827,                0.27368,                 0.8374,                0.99272,                0.99538,                0.99452,                0.95597,                0.28276,                0.18282,                0.78391,              0.0070696,              0.0070696,              0.0070696
                    595,                0.43668,                0.27423,                  0.836,                0.99271,                0.99535,                0.99452,                0.95631,                0.28256,                0.18268,                0.78388,              0.0070647,              0.0070647,              0.0070647
                    596,                0.43229,                0.27012,                0.83386,                0.99277,                0.99522,                0.99437,                0.95605,                0.28251,                0.18237,                0.78385,              0.0070597,              0.0070597,              0.0070597
                    597,                0.43552,                0.27249,                0.83574,                0.99276,                0.99525,                0.99453,                0.95605,                0.28246,                0.18235,                0.78385,              0.0070547,              0.0070547,              0.0070547
                    598,                0.43573,                0.27196,                0.83623,                0.99277,                0.99519,                0.99452,                0.95595,                0.28242,                0.18235,                0.78385,              0.0070498,              0.0070498,              0.0070498
                    599,                0.43743,                0.27253,                0.83615,                0.99266,                0.99522,                0.99452,                0.95622,                0.28232,                0.18216,                0.78384,              0.0070449,              0.0070449,              0.0070449
                    600,                0.43384,                0.27119,                0.83535,                0.99264,                0.99523,                0.99452,                0.95613,                0.28206,                0.18219,                0.78381,              0.0070399,              0.0070399,              0.0070399
                    601,                 0.4349,                0.27253,                0.83532,                0.99259,                0.99525,                0.99453,                0.95633,                0.28194,                0.18202,                0.78381,              0.0070349,              0.0070349,              0.0070349
                    602,                0.43474,                0.27281,                0.83604,                0.99266,                0.99526,                0.99454,                0.95625,                0.28193,                0.18213,                0.78378,                0.00703,                0.00703,                0.00703
                    603,                0.43541,                0.27129,                0.83575,                0.99229,                 0.9953,                0.99453,                 0.9563,                0.28178,                0.18205,                0.78377,              0.0070251,              0.0070251,              0.0070251
                    604,                0.43577,                0.27236,                 0.8358,                0.99218,                0.99554,                0.99454,                0.95634,                0.28149,                0.18186,                0.78373,              0.0070201,              0.0070201,              0.0070201
                    605,                0.43289,                0.27145,                0.83631,                0.99209,                0.99567,                0.99453,                0.95647,                0.28133,                0.18169,                0.78372,              0.0070152,              0.0070152,              0.0070152
                    606,                0.43419,                 0.2712,                0.83534,                0.99213,                0.99563,                0.99453,                0.95632,                0.28137,                0.18169,                0.78374,              0.0070102,              0.0070102,              0.0070102
                    607,                0.43388,                0.27226,                0.83534,                0.99217,                0.99562,                0.99452,                0.95648,                0.28104,                0.18155,                0.78371,              0.0070053,              0.0070053,              0.0070053
                    608,                0.43613,                0.27305,                0.83723,                0.99205,                0.99566,                0.99452,                0.95659,                0.28062,                0.18139,                 0.7837,              0.0070003,              0.0070003,              0.0070003
                    609,                0.43415,                0.27122,                0.83441,                0.99207,                0.99565,                0.99452,                 0.9568,                0.28058,                0.18154,                 0.7837,              0.0069954,              0.0069954,              0.0069954
                    610,                0.43221,                0.27044,                0.83573,                0.99208,                0.99566,                0.99452,                0.95674,                 0.2806,                0.18161,                0.78367,              0.0069904,              0.0069904,              0.0069904
                    611,                 0.4345,                0.27198,                0.83486,                0.99218,                0.99566,                0.99453,                0.95673,                 0.2804,                0.18144,                0.78365,              0.0069854,              0.0069854,              0.0069854
                    612,                0.43324,                0.27101,                0.83636,                0.99162,                0.99613,                0.99452,                0.95681,                0.28022,                0.18094,                0.78363,              0.0069805,              0.0069805,              0.0069805
                    613,                0.43412,                0.27118,                0.83628,                0.99215,                 0.9957,                0.99453,                0.95682,                0.28008,                0.18106,                 0.7836,              0.0069756,              0.0069756,              0.0069756
                    614,                0.43229,                0.26941,                0.83426,                0.99219,                0.99564,                0.99452,                0.95699,                0.27985,                0.18084,                0.78356,              0.0069706,              0.0069706,              0.0069706
                    615,                0.43279,                0.27219,                0.83589,                 0.9922,                0.99554,                0.99452,                0.95703,                0.27986,                0.18104,                0.78354,              0.0069657,              0.0069657,              0.0069657
                    616,                0.43627,                0.27118,                0.83496,                0.99221,                0.99544,                0.99452,                0.95704,                0.27969,                0.18059,                0.78351,              0.0069607,              0.0069607,              0.0069607
                    617,                0.43305,                0.27228,                0.83671,                0.99215,                0.99551,                0.99452,                0.95709,                0.27953,                0.18049,                0.78347,              0.0069558,              0.0069558,              0.0069558
                    618,                0.43176,                0.26997,                0.83417,                0.99216,                0.99558,                0.99452,                0.95712,                0.27925,                0.18019,                0.78342,              0.0069508,              0.0069508,              0.0069508
                    619,                0.43303,                0.27009,                0.83403,                0.99221,                0.99521,                0.99452,                0.95736,                0.27907,                0.18008,                0.78338,              0.0069458,              0.0069458,              0.0069458
                    620,                0.43243,                0.26992,                0.83548,                0.99216,                 0.9955,                0.99451,                0.95744,                0.27899,                 0.1802,                0.78334,              0.0069409,              0.0069409,              0.0069409
                    621,                0.43323,                0.27152,                0.83574,                 0.9922,                0.99516,                0.99451,                0.95744,                0.27898,                0.18038,                 0.7833,              0.0069359,              0.0069359,              0.0069359
                    622,                0.43469,                0.27243,                0.83592,                0.99221,                0.99511,                0.99451,                0.95755,                0.27882,                0.18003,                0.78328,               0.006931,               0.006931,               0.006931
                    623,                0.43453,                0.27228,                0.83598,                0.99223,                0.99504,                 0.9945,                 0.9576,                0.27881,                0.18005,                0.78326,              0.0069261,              0.0069261,              0.0069261
                    624,                0.43499,                0.27058,                0.83594,                0.99227,                0.99498,                 0.9945,                0.95738,                0.27867,                0.17986,                0.78323,              0.0069211,              0.0069211,              0.0069211
                    625,                0.43351,                0.27138,                0.83698,                0.99218,                0.99521,                 0.9945,                0.95742,                0.27865,                0.17991,                0.78321,              0.0069162,              0.0069162,              0.0069162
                    626,                0.43438,                0.27089,                0.83573,                0.99242,                0.99518,                 0.9945,                0.95739,                0.27855,                 0.1799,                0.78318,              0.0069112,              0.0069112,              0.0069112
                    627,                0.43227,                0.27081,                0.83436,                0.99231,                0.99519,                 0.9945,                 0.9576,                0.27826,                0.17984,                0.78315,              0.0069063,              0.0069063,              0.0069063
                    628,                0.43461,                0.27173,                0.83707,                0.99235,                0.99519,                0.99449,                0.95764,                0.27802,                0.17968,                0.78313,              0.0069013,              0.0069013,              0.0069013
                    629,                0.43174,                0.26994,                 0.8355,                0.99342,                0.99405,                0.99448,                0.95738,                0.27801,                0.17947,                0.78312,              0.0068963,              0.0068963,              0.0068963
                    630,                0.43409,                0.27119,                0.83505,                0.99368,                0.99396,                0.99448,                0.95749,                0.27784,                0.17922,                 0.7831,              0.0068914,              0.0068914,              0.0068914
                    631,                0.43497,                0.27251,                 0.8354,                0.99368,                0.99395,                0.99448,                0.95754,                0.27776,                0.17927,                 0.7831,              0.0068864,              0.0068864,              0.0068864
                    632,                0.42965,                0.26923,                0.83511,                0.99113,                0.99654,                0.99447,                0.95759,                0.27773,                 0.1791,                0.78307,              0.0068815,              0.0068815,              0.0068815
                    633,                0.43084,                0.26873,                0.83477,                0.99345,                0.99405,                0.99448,                0.95769,                0.27761,                0.17912,                0.78305,              0.0068766,              0.0068766,              0.0068766
                    634,                0.43103,                0.26962,                0.83389,                0.99356,                0.99416,                0.99448,                0.95749,                0.27764,                0.17907,                0.78306,              0.0068716,              0.0068716,              0.0068716
                    635,                0.42884,                0.26775,                 0.8356,                0.99347,                0.99429,                0.99448,                0.95768,                0.27754,                0.17901,                0.78305,              0.0068667,              0.0068667,              0.0068667
                    636,                0.43064,                0.26916,                 0.8331,                0.99349,                0.99426,                0.99447,                0.95758,                 0.2775,                 0.1788,                0.78303,              0.0068617,              0.0068617,              0.0068617
                    637,                0.43047,                0.27015,                0.83515,                0.99357,                0.99407,                0.99447,                0.95777,                0.27746,                0.17875,                0.78301,              0.0068568,              0.0068568,              0.0068568
                    638,                0.43297,                 0.2703,                0.83565,                0.99347,                0.99427,                0.99447,                0.95773,                 0.2774,                0.17872,                0.78298,              0.0068518,              0.0068518,              0.0068518
                    639,                0.43181,                0.26994,                0.83662,                0.99385,                0.99373,                0.99448,                0.95782,                0.27741,                0.17901,                0.78295,              0.0068468,              0.0068468,              0.0068468
                    640,                0.43132,                0.26816,                0.83363,                0.99388,                0.99367,                0.99448,                0.95778,                0.27736,                0.17895,                0.78292,              0.0068419,              0.0068419,              0.0068419
                    641,                0.43034,                0.26933,                0.83411,                0.99389,                0.99365,                0.99448,                0.95779,                0.27734,                0.17905,                 0.7829,              0.0068369,              0.0068369,              0.0068369
                    642,                0.43307,                0.27038,                0.83648,                0.99357,                0.99411,                0.99448,                0.95801,                0.27717,                 0.1788,                0.78286,               0.006832,               0.006832,               0.006832
